osm_id,osm_type,is_in,name,population,admin_level,place,boundary,longitude,latitude,geom_type
16449457,relations,,Colinas de Mara II,,"9",,administrative,-68.2079869097726,10.4776589604049,POLYGON
16412664,relations,,La Charneca,,"9",,administrative,-68.1959323276267,10.4911898993113,POLYGON
11022331,relations,,Parroquia Samán de Güere,,"7",,administrative,-67.5175135650556,10.2263966184731,POLYGON
19160159,relations,,Las Tablas,,"8",,administrative,-68.1051751522089,10.4405193039214,POLYGON
4141768,relations,,Parroquia San José,,"7",,administrative,-68.0543812126717,10.2047388474571,POLYGON
18775311,relations,,Colinas de Pequiven,,"9",,administrative,-68.2123155659182,10.4746952672411,POLYGON
18318222,relations,,Terón Colorado,,"8",,administrative,-67.800556524718,9.85147548285517,POLYGON
18318224,relations,,Sabaneta,,"8",,administrative,-67.5204994730951,9.94701882648676,POLYGON
17899870,relations,,El Tulipán,,"9",,administrative,-67.9590171300399,10.2722271071956,POLYGON
16449456,relations,,Colinas de Mara I,,"9",,administrative,-68.2047001607931,10.4761802199259,POLYGON
16543236,relations,,El Jabillo I,,"9",,administrative,-68.1950015287368,10.4981250872809,POLYGON
16431176,relations,,Banco Obrero Nuevo,,"9",,administrative,-68.2038370666018,10.4800693936454,POLYGON
10832868,relations,,Parroquia Bartolomé Salom,,"7",,administrative,-68.005656735523,10.3992305587169,POLYGON
17622383,relations,,Barrio Coromoto,,"9",,administrative,-68.1954848952948,10.4880043072151,POLYGON
18789677,relations,,Barrio El Fortín,,"9",,administrative,-68.0212128035234,10.4612350932579,POLYGON
18904260,relations,,Barrio La Libertad,,"9",,administrative,-68.0674707446697,10.4676963909984,POLYGON
18956862,relations,,Covetra,,"9",,administrative,-68.2181766949742,10.4749315503315,POLYGON
19205371,relations,,Barrio Coro,,"9",,administrative,-68.2027925738225,10.4917960842863,POLYGON
16501681,relations,,Tejerías,,"9",,administrative,-68.0115037194683,10.4598514642425,POLYGON
16412663,relations,,Morón,,"8",,administrative,-68.1999285011043,10.4873380429707,POLYGON
16441344,relations,,Borburata,,"8",,administrative,-67.9658984011134,10.4395471890934,POLYGON
10832853,relations,,Parroquia Guacara,,"7",,administrative,-67.859977525522,10.2185983294563,POLYGON
11023963,relations,,Parroquia Choroní,,"7",,administrative,-67.6173217184038,10.4814490819289,POLYGON
11023961,relations,,Parroquia El Limón,,"7",,administrative,-67.6405033789839,10.3313388285788,POLYGON
15652341,relations,,Parroquia Cepe,,"7",,administrative,-67.4857360719838,10.5019177391328,POLYGON
18319089,relations,,Chirguita (Carabobo),,"8",,administrative,-68.2226605493978,9.96801287307927,POLYGON
11126460,relations,,Parroquia Nirgua,,"7",,administrative,-68.6837952227018,10.0197079709603,POLYGON
